club,clubLabel,venue,venueLabel,coordinates,country,countryLabel,league,leagueLabel
http://www.wikidata.org/entity/Q8466,1. FC Kaiserslautern,http://www.wikidata.org/entity/Q154298,Fritz-Walter-Stadion,Point(7.775833 49.434444),http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q152665,2. Bundesliga
http://www.wikidata.org/entity/Q385518,SK Sigma Olomouc,http://www.wikidata.org/entity/Q154405,Andrův stadion,Point(17.248333 49.6),http://www.wikidata.org/entity/Q213,Czech Republic,http://www.wikidata.org/entity/Q217016,Czech First League
http://www.wikidata.org/entity/Q51976,SV Werder Bremen,http://www.wikidata.org/entity/Q154475,Weserstadion,Point(8.8375 53.066389),http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q82595,Bundesliga
http://www.wikidata.org/entity/Q4107588,SV Werder Bremen II,http://www.wikidata.org/entity/Q154475,Weserstadion,Point(8.8375 53.066389),http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q154069,3. Liga
http://www.wikidata.org/entity/Q17479,Clube de Regatas do Flamengo,http://www.wikidata.org/entity/Q155174,Estádio do Maracanã,Point(-43.230163888 -22.912166666),http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q206813,Campeonato Brasileiro Série A
http://www.wikidata.org/entity/Q3241301,Lincoln F.C.,http://www.wikidata.org/entity/Q155174,Estádio do Maracanã,Point(-43.230163888 -22.912166666),http://www.wikidata.org/entity/Q155,Brazil,http://www.wikidata.org/entity/Q1522963,Gibraltar Football League
http://www.wikidata.org/entity/Q151747,Fortuna Düsseldorf,http://www.wikidata.org/entity/Q155351,Merkur Spielarena,Point(6.733083 51.261539),http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q82595,Bundesliga
http://www.wikidata.org/entity/Q101859,VfL Wolfsburg,http://www.wikidata.org/entity/Q155603,Volkswagen Arena,Point(10.803889 52.431944),http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q82595,Bundesliga
http://www.wikidata.org/entity/Q104761,Bayer 04 Leverkusen,http://www.wikidata.org/entity/Q156630,BayArena,Point(7.002205555 51.038255555),http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q82595,Bundesliga
http://www.wikidata.org/entity/Q38245,Eintracht Frankfurt,http://www.wikidata.org/entity/Q157273,Commerzbank-Arena,Point(8.645278 50.068611),http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q82595,Bundesliga
http://www.wikidata.org/entity/Q1893,Bologna F.C. 1909,http://www.wikidata.org/entity/Q757182,Stadio Renato Dall'Ara,Point(11.309722222 44.492222222),http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q15804,Serie A
http://www.wikidata.org/entity/Q84044,Central F.C.,http://www.wikidata.org/entity/Q757535,Ato Boldon Stadium,Point(-61.41722222 10.42472222),http://www.wikidata.org/entity/Q754,Trinidad and Tobago,http://www.wikidata.org/entity/Q2083774,TT Pro League
http://www.wikidata.org/entity/Q7568547,South Starworld Strikers,http://www.wikidata.org/entity/Q757535,Ato Boldon Stadium,Point(-61.41722222 10.42472222),http://www.wikidata.org/entity/Q754,Trinidad and Tobago,http://www.wikidata.org/entity/Q2083774,TT Pro League
http://www.wikidata.org/entity/Q24896901,Club Sando F.C.,http://www.wikidata.org/entity/Q757535,Ato Boldon Stadium,Point(-61.41722222 10.42472222),http://www.wikidata.org/entity/Q754,Trinidad and Tobago,http://www.wikidata.org/entity/Q2083774,TT Pro League
http://www.wikidata.org/entity/Q819354,KSV Hessen Kassel,http://www.wikidata.org/entity/Q759298,Auestadion,Point(9.484167 51.298611),http://www.wikidata.org/entity/Q183,Germany,http://www.wikidata.org/entity/Q322128,Fußball-Regionalliga Südwest
http://www.wikidata.org/entity/Q204220,New York Red Bulls,http://www.wikidata.org/entity/Q761682,Red Bull Arena,Point(-74.150277777 40.736666666),http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q18543,Major League Soccer
http://www.wikidata.org/entity/Q797530,FC Istres,http://www.wikidata.org/entity/Q761907,Stade Parsemain,Point(4.981422 43.503428),http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q1061291,Championnat de France amateur
http://www.wikidata.org/entity/Q48944,Morecambe F.C.,http://www.wikidata.org/entity/Q762987,Globe Arena,Point(-2.86716 54.0615),http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q48837,EFL League Two
http://www.wikidata.org/entity/Q73965,Al-Hilal FC,http://www.wikidata.org/entity/Q763077,King Fahd International Vergapolis,Point(46.839236 24.788206),http://www.wikidata.org/entity/Q851,Saudi Arabia,http://www.wikidata.org/entity/Q255633,Saudi Professional League
http://www.wikidata.org/entity/Q482764,Al-Nassr FC,http://www.wikidata.org/entity/Q763077,King Fahd International Vergapolis,Point(46.839236 24.788206),http://www.wikidata.org/entity/Q851,Saudi Arabia,http://www.wikidata.org/entity/Q255633,Saudi Professional League
http://www.wikidata.org/entity/Q2636005,Al Shabab FC,http://www.wikidata.org/entity/Q763077,King Fahd International Vergapolis,Point(46.839236 24.788206),http://www.wikidata.org/entity/Q851,Saudi Arabia,http://www.wikidata.org/entity/Q255633,Saudi Professional League
http://www.wikidata.org/entity/Q1535290,Enugu Rangers,http://www.wikidata.org/entity/Q763975,Nnamdi Azikiwe Stadium,Point(7.49638889 6.44416667),http://www.wikidata.org/entity/Q1033,Nigeria,http://www.wikidata.org/entity/Q830826,Nigerian Professional Football League
http://www.wikidata.org/entity/Q910444,Ferro Carril Oeste,http://www.wikidata.org/entity/Q764585,Estadio Arquitecto Ricardo Etcheverry,Point(-58.447639 -34.6185),http://www.wikidata.org/entity/Q414,Argentina,http://www.wikidata.org/entity/Q934724,Federal A
http://www.wikidata.org/entity/Q1143000,Club Universidad Nacional,http://www.wikidata.org/entity/Q767558,Universitary Olympic Stadium,Point(-99.192106 19.331928),http://www.wikidata.org/entity/Q96,Mexico,http://www.wikidata.org/entity/Q764690,The Liga MX
http://www.wikidata.org/entity/Q222874,FK Pobeda,http://www.wikidata.org/entity/Q767593,Stadion Goce Delčev,Point(21.561944 41.343611),http://www.wikidata.org/entity/Q221,North Macedonia,http://www.wikidata.org/entity/Q2306229,Macedonian Vtora Liga
http://www.wikidata.org/entity/Q2422585,FK 11 Oktomvri,http://www.wikidata.org/entity/Q767593,Stadion Goce Delčev,Point(21.561944 41.343611),http://www.wikidata.org/entity/Q221,North Macedonia,http://www.wikidata.org/entity/Q2306229,Macedonian Vtora Liga
http://www.wikidata.org/entity/Q5426201,FK Korzo,http://www.wikidata.org/entity/Q767593,Stadion Goce Delčev,Point(21.561944 41.343611),http://www.wikidata.org/entity/Q221,North Macedonia,http://www.wikidata.org/entity/Q2306229,Macedonian Vtora Liga
http://www.wikidata.org/entity/Q12911246,FK Mladost Carev Dvor,http://www.wikidata.org/entity/Q767593,Stadion Goce Delčev,Point(21.561944 41.343611),http://www.wikidata.org/entity/Q221,North Macedonia,http://www.wikidata.org/entity/Q275189,First Macedonian Football League
http://www.wikidata.org/entity/Q15914914,FK Pobeda Junior,http://www.wikidata.org/entity/Q767593,Stadion Goce Delčev,Point(21.561944 41.343611),http://www.wikidata.org/entity/Q221,North Macedonia,http://www.wikidata.org/entity/Q275189,First Macedonian Football League
http://www.wikidata.org/entity/Q4852346,Balmain SC,http://www.wikidata.org/entity/Q768500,Wentworth Park,Point(151.193333 -33.8775),http://www.wikidata.org/entity/Q408,Australia,http://www.wikidata.org/entity/Q6955398,NSW State League Division One
http://www.wikidata.org/entity/Q181858,FC Shurtan Guzar,http://www.wikidata.org/entity/Q769133,G'uzor Stadium,Point(66.259139 38.618139),http://www.wikidata.org/entity/Q265,Uzbekistan,http://www.wikidata.org/entity/Q856855,Uzbekistan Super League
http://www.wikidata.org/entity/Q2018,Calcio Catania,http://www.wikidata.org/entity/Q769462,Stadio Angelo Massimino,Point(15.071389 37.515833),http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q607965,Serie C
http://www.wikidata.org/entity/Q3681478,Club Barcelona Atlético,http://www.wikidata.org/entity/Q770641,Estadio Olímpico Félix Sánchez,Point(-69.918662 18.480454),http://www.wikidata.org/entity/Q786,Dominican Republic,http://www.wikidata.org/entity/Q2660485,Primera División de Republica Dominicana
http://www.wikidata.org/entity/Q4873476,Bauger FC,http://www.wikidata.org/entity/Q770641,Estadio Olímpico Félix Sánchez,Point(-69.918662 18.480454),http://www.wikidata.org/entity/Q786,Dominican Republic,http://www.wikidata.org/entity/Q2660485,Primera División de Republica Dominicana
http://www.wikidata.org/entity/Q5136212,Club Deportivo Pantoja,http://www.wikidata.org/entity/Q770641,Estadio Olímpico Félix Sánchez,Point(-69.918662 18.480454),http://www.wikidata.org/entity/Q786,Dominican Republic,http://www.wikidata.org/entity/Q2660485,Primera División de Republica Dominicana
http://www.wikidata.org/entity/Q5136212,Club Deportivo Pantoja,http://www.wikidata.org/entity/Q770641,Estadio Olímpico Félix Sánchez,Point(-69.918662 18.480454),http://www.wikidata.org/entity/Q786,Dominican Republic,http://www.wikidata.org/entity/Q19314236,Liga Dominicana de Fútbol
http://www.wikidata.org/entity/Q609912,Lokomotiv Tashkent,http://www.wikidata.org/entity/Q770707,Lokomotiv Stadium,Point(69.395 41.361111),http://www.wikidata.org/entity/Q265,Uzbekistan,http://www.wikidata.org/entity/Q856855,Uzbekistan Super League
http://www.wikidata.org/entity/Q12230,Real Murcia,http://www.wikidata.org/entity/Q770946,Estadio Nueva Condomina,Point(-1.144722 38.042222),http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q751826,Segunda División B
http://www.wikidata.org/entity/Q849823,Tigres UANL,http://www.wikidata.org/entity/Q771800,Universitary Stadium,Point(-100.312055555 25.722805555),http://www.wikidata.org/entity/Q96,Mexico,http://www.wikidata.org/entity/Q764690,The Liga MX
http://www.wikidata.org/entity/Q1023546,Jabatos de Nuevo León,http://www.wikidata.org/entity/Q771800,Universitary Stadium,Point(-100.312055555 25.722805555),http://www.wikidata.org/entity/Q96,Mexico,http://www.wikidata.org/entity/Q1809510,Segunda División de México
http://www.wikidata.org/entity/Q5173139,Corsarios de Campeche,http://www.wikidata.org/entity/Q771800,Universitary Stadium,Point(-100.312055555 25.722805555),http://www.wikidata.org/entity/Q96,Mexico,http://www.wikidata.org/entity/Q179138,Tercera División de México
http://www.wikidata.org/entity/Q5738684,Q5738684,http://www.wikidata.org/entity/Q771800,Universitary Stadium,Point(-100.312055555 25.722805555),http://www.wikidata.org/entity/Q96,Mexico,http://www.wikidata.org/entity/Q1809510,Segunda División de México
http://www.wikidata.org/entity/Q6149343,Q6149343,http://www.wikidata.org/entity/Q771800,Universitary Stadium,Point(-100.312055555 25.722805555),http://www.wikidata.org/entity/Q96,Mexico,http://www.wikidata.org/entity/Q764690,The Liga MX
http://www.wikidata.org/entity/Q7801717,Tigres UANL Premier,http://www.wikidata.org/entity/Q771800,Universitary Stadium,Point(-100.312055555 25.722805555),http://www.wikidata.org/entity/Q96,Mexico,http://www.wikidata.org/entity/Q129950,Ascenso MX
http://www.wikidata.org/entity/Q297383,ASC Tevragh-Zeïna,http://www.wikidata.org/entity/Q772511,Stade Olympique,Point(-15.98545556 18.10470278),http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q582860,Mauritanian Premier League
http://www.wikidata.org/entity/Q2819413,ASC Mauritel Mobile FC,http://www.wikidata.org/entity/Q772511,Stade Olympique,Point(-15.98545556 18.10470278),http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q582860,Mauritanian Premier League
http://www.wikidata.org/entity/Q4654035,ASAC Concorde,http://www.wikidata.org/entity/Q772511,Stade Olympique,Point(-15.98545556 18.10470278),http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q582860,Mauritanian Premier League
http://www.wikidata.org/entity/Q5653953,AS Garde Nationale,http://www.wikidata.org/entity/Q772511,Stade Olympique,Point(-15.98545556 18.10470278),http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q582860,Mauritanian Premier League
http://www.wikidata.org/entity/Q16208382,ASC Armée Nationale,http://www.wikidata.org/entity/Q772511,Stade Olympique,Point(-15.98545556 18.10470278),http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q582860,Mauritanian Premier League
http://www.wikidata.org/entity/Q16208384,ASC Assaba,http://www.wikidata.org/entity/Q772511,Stade Olympique,Point(-15.98545556 18.10470278),http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q582860,Mauritanian Premier League
http://www.wikidata.org/entity/Q16208409,ASC Ksar,http://www.wikidata.org/entity/Q772511,Stade Olympique,Point(-15.98545556 18.10470278),http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q582860,Mauritanian Premier League
http://www.wikidata.org/entity/Q16208417,ASC Tidjikja,http://www.wikidata.org/entity/Q772511,Stade Olympique,Point(-15.98545556 18.10470278),http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q582860,Mauritanian Premier League
http://www.wikidata.org/entity/Q16257722,ASC Police,http://www.wikidata.org/entity/Q772511,Stade Olympique,Point(-15.98545556 18.10470278),http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q582860,Mauritanian Premier League
http://www.wikidata.org/entity/Q16834319,ASC El Ahmedi,http://www.wikidata.org/entity/Q772511,Stade Olympique,Point(-15.98545556 18.10470278),http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q582860,Mauritanian Premier League
http://www.wikidata.org/entity/Q16834329,Nouakchott King's,http://www.wikidata.org/entity/Q772511,Stade Olympique,Point(-15.98545556 18.10470278),http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q582860,Mauritanian Premier League
http://www.wikidata.org/entity/Q16834337,ASC Sonalec,http://www.wikidata.org/entity/Q772511,Stade Olympique,Point(-15.98545556 18.10470278),http://www.wikidata.org/entity/Q1025,Mauritania,http://www.wikidata.org/entity/Q582860,Mauritanian Premier League
http://www.wikidata.org/entity/Q669543,Viljandi JK Tulevik,http://www.wikidata.org/entity/Q772839,Viljandi linnastaadion,Point(25.607033 58.361156),http://www.wikidata.org/entity/Q191,Estonia,http://www.wikidata.org/entity/Q1087541,Esiliiga
http://www.wikidata.org/entity/Q994861,FC Viljandi,http://www.wikidata.org/entity/Q772839,Viljandi linnastaadion,Point(25.607033 58.361156),http://www.wikidata.org/entity/Q191,Estonia,http://www.wikidata.org/entity/Q239738,Meistriliiga
http://www.wikidata.org/entity/Q25047647,JK Tulevik II Viljandi,http://www.wikidata.org/entity/Q772839,Viljandi linnastaadion,Point(25.607033 58.361156),http://www.wikidata.org/entity/Q191,Estonia,http://www.wikidata.org/entity/Q2062823,Second League of Estonia
http://www.wikidata.org/entity/Q284452,Al Ahli SC,http://www.wikidata.org/entity/Q772988,Khalifa International Stadium,Point(51.448078 25.263664),http://www.wikidata.org/entity/Q846,Qatar,http://www.wikidata.org/entity/Q2914098,Qatargas League
http://www.wikidata.org/entity/Q3808890,Al-Mu'aidar Sports Club,http://www.wikidata.org/entity/Q772988,Khalifa International Stadium,Point(51.448078 25.263664),http://www.wikidata.org/entity/Q846,Qatar,http://www.wikidata.org/entity/Q2914098,Qatargas League
http://www.wikidata.org/entity/Q4750894,Anaheim Splash,http://www.wikidata.org/entity/Q774138,Honda Center,Point(-117.876666666 33.807777777),http://www.wikidata.org/entity/Q30,United States of America,http://www.wikidata.org/entity/Q1818676,Continental Indoor Soccer League
http://www.wikidata.org/entity/Q1718999,KSS Klaipėda,http://www.wikidata.org/entity/Q776965,Klaipėda,Point(21.142777777 55.7075),http://www.wikidata.org/entity/Q37,Lithuania,http://www.wikidata.org/entity/Q275665,A Lyga
http://www.wikidata.org/entity/Q214992,Aalesunds FK,http://www.wikidata.org/entity/Q777466,Color Line Stadion,Point(6.1875 62.46944444),http://www.wikidata.org/entity/Q20,Norway,http://www.wikidata.org/entity/Q353508,Norwegian First Division
http://www.wikidata.org/entity/Q345142,ŁKS Łódź,http://www.wikidata.org/entity/Q777501,Stadion ŁKS,Point(19.4275 51.7576),http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q163046,I liga
http://www.wikidata.org/entity/Q6767,Associazione Sportiva Livorno Calcio,http://www.wikidata.org/entity/Q777535,Stadio Armando Picchi,Point(10.314167 43.526667),http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q607965,Serie C
http://www.wikidata.org/entity/Q192873,Dundee United F.C.,http://www.wikidata.org/entity/Q777672,Tannadice Park,Point(-2.968961 56.474703),http://www.wikidata.org/entity/Q145,United Kingdom,http://www.wikidata.org/entity/Q14377162,Scottish Premiership
http://www.wikidata.org/entity/Q749589,Go Ahead Eagles,http://www.wikidata.org/entity/Q777926,De Adelaarshorst,Point(6.1725 52.260278),http://www.wikidata.org/entity/Q55,Netherlands,http://www.wikidata.org/entity/Q610823,Eerste Divisie
http://www.wikidata.org/entity/Q2756,Robur Siena,http://www.wikidata.org/entity/Q778098,Stadio Artemio Franchi,Point(11.326111 43.321667),http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q607965,Serie C
http://www.wikidata.org/entity/Q1329368,Ismaily SC,http://www.wikidata.org/entity/Q779930,Ismailia Stadium,Point(32.27388889 30.60194444),http://www.wikidata.org/entity/Q79,Egypt,http://www.wikidata.org/entity/Q680619,Egyptian Premier League
http://www.wikidata.org/entity/Q1785447,S.S. Sambenedettese Calcio,http://www.wikidata.org/entity/Q780248,Stadio Riviera delle Palme,Point(13.884722 42.930556),http://www.wikidata.org/entity/Q38,Italy,http://www.wikidata.org/entity/Q1141778,Serie D
